province_id,rgb,barony,county,duchy,kingdom,empire,graphical_region,mapping_scope,mapping_key,component_id,style_component_id,adjacency_warning,review_status,reason
12249,199:142:78,b_R250G107B176,c_R137G246B165,d_R27G189B204,k_R53G65B146,e_jogos_nhai,graphical_steppe,empire,e_jogos_nhai,1,1,mapping_has_14_components,approved_disconnected,Jogos Nhai includes disconnected frontier components
12250,180:142:102,b_R255G230B222,c_R223G137B104,d_R205G235B19,k_R195G51B107,e_summer_isles,graphical_india,empire,e_summer_isles,2,6,mapping_has_14_components,approved_disconnected,Southern island architecture
12251,185:188:100,b_R245G201B108,c_R145G220B112,d_R88G120B69,k_R234G164B143,e_great_grass_sea_dothraki,graphical_steppe,empire,e_great_grass_sea_dothraki,1,2,,reviewed,Dothraki grasslands
12252,186:157:75,b_R30G71B178,c_R32G40B13,d_R87G41B72,k_R58G101B215,e_upper_sarne_dothraki,graphical_steppe,empire,e_upper_sarne_dothraki,1,2,,reviewed,Dothraki grasslands
12253,146:212:91,b_R61G143B137,c_R39G219B253,d_R222G127B153,k_R93G216B215,e_upper_sarne_dothraki,graphical_steppe,empire,e_upper_sarne_dothraki,1,2,,reviewed,Dothraki grasslands
12256,240:180:50,b_R243G205B113,c_R65G199B37,d_R70G73B87,k_R198G145B136,e_cannibal_sands,graphical_east_asia,empire,e_cannibal_sands,1,2,mapping_has_2_components,approved_disconnected,Eastern Essos architectural family; EETLV v2.1 adds one isolated wilderness province
12259,146:159:89,b_R120G191B67,c_R110G225B41,d_R245G157B84,k_R167G104B59,e_mossovy,graphical_siberia,empire,e_mossovy,1,2,,reviewed,Far northeastern forest realm
12260,226:160:135,b_R253G113B31,c_R92G221B145,d_R59G123B179,k_R60G250B117,e_golden_yi_ti,graphical_east_asia,empire,e_golden_yi_ti,1,2,mapping_has_2_components,approved_disconnected,Yi Ti includes coastal and island components
12261,198:136:117,b_R221G246B229,c_R179G55B145,d_R38G66B212,k_R146G211B104,e_jogos_nhai,graphical_steppe,empire,e_jogos_nhai,1,1,mapping_has_14_components,approved_disconnected,Jogos Nhai includes disconnected frontier components
12262,209:153:75,b_R81G137B148,c_R237G199B191,d_R75G157B114,k_R247G212B175,e_jogos_nhai,graphical_steppe,empire,e_jogos_nhai,1,1,mapping_has_14_components,approved_disconnected,Jogos Nhai includes disconnected frontier components
12263,204:161:121,b_R183G111B46,c_R59G98B158,d_R83G236B170,k_R153G161B35,e_jogos_nhai,graphical_steppe,empire,e_jogos_nhai,1,1,mapping_has_14_components,approved_disconnected,Jogos Nhai includes disconnected frontier components
12264,215:189:114,b_R69G131B3,c_R111G198B128,d_R104G144B83,k_R154G58B31,e_qarth,graphical_mena,empire,e_qarth,1,1,,reviewed,Qartheen architectural family
12265,227:142:74,b_R223G38B19,c_R125G90B47,d_R102G201B167,k_R62G247B214,e_jogos_nhai,graphical_steppe,empire,e_jogos_nhai,1,1,mapping_has_14_components,approved_disconnected,Jogos Nhai includes disconnected frontier components
12266,146:153:137,b_R122G54B28,c_R165G128B229,d_R43G42B30,k_R151G75B249,e_bloodless_men,graphical_east_asia,empire,e_bloodless_men,1,2,,reviewed,Eastern Essos architectural family
12267,197:162:112,b_R136G207B5,c_R53G103B216,d_R147G232B129,k_R12G166B33,e_jogos_nhai,graphical_steppe,empire,e_jogos_nhai,1,1,mapping_has_14_components,approved_disconnected,Jogos Nhai includes disconnected frontier components
12268,211:164:119,b_R178G205B96,c_R93G180B3,d_R184G102B177,k_R59G108B107,e_golden_yi_ti,graphical_east_asia,empire,e_golden_yi_ti,1,2,mapping_has_2_components,approved_disconnected,Yi Ti includes coastal and island components
12269,168:145:77,b_R15G225B232,c_R15G225B232,d_eetlv_wilds_06,k_R198G145B136,e_cannibal_sands,graphical_east_asia,empire,e_cannibal_sands,1,2,mapping_has_2_components,approved_disconnected,Eastern Essos architectural family; EETLV v2.1 adds one isolated wilderness province
12270,60:138:66,b_R97G22B67,c_R56G67B175,d_R141G56B178,k_R13G236B229,e_sothoryos,graphical_sothoryos,empire,e_sothoryos,1,1,mapping_has_2_components,approved_disconnected,Preserve LoV Sothoryos visual policy
12271,166:166:104,b_R17G6B191,c_R107G227B222,d_R242G198B235,k_R168G94B91,e_upper_sarne_dothraki,graphical_steppe,empire,e_upper_sarne_dothraki,1,2,,reviewed,Dothraki grasslands
12272,195:205:122,b_R218G146B165,c_R47G44B135,d_R109G27B29,k_R94G218B71,e_upper_sarne_dothraki,graphical_steppe,empire,e_upper_sarne_dothraki,1,2,,reviewed,Dothraki grasslands
12273,146:150:127,b_R114G30B193,c_R134G89B144,d_R144G248B154,k_R139G90B4,e_lower_sarne_dothraki,graphical_steppe,empire,e_lower_sarne_dothraki,1,2,mapping_has_2_components,approved_disconnected,"Further East v4 split this empire into two landmasses; both are its own provinces and both take the same steppe style, so the disconnection changes nothing."
12274,72:135:94,b_R20G253B251,c_R228G23B233,d_R168G6B61,k_R152G107B148,e_ulthos,graphical_india,empire,e_ulthos,1,1,mapping_has_4_components,approved_disconnected,Ulthos includes a separately painted coastal component
12275,85:123:133,b_R17G89B126,c_R153G239B114,d_R98G152B35,k_R74G160B176,e_ifequevron,graphical_siberia,empire,e_ifequevron,1,1,,reviewed,Northern forest realm
12276,204:170:84,b_R153G80B181,c_R142G151B100,d_R88G177B122,k_R211G208B24,e_golden_yi_ti,graphical_east_asia,empire,e_golden_yi_ti,1,2,mapping_has_2_components,approved_disconnected,Yi Ti includes coastal and island components
12277,214:179:83,b_R143G76B56,c_R31G173B153,d_R210G235B19,k_R31G102B114,e_jogos_nhai,graphical_steppe,empire,e_jogos_nhai,1,1,mapping_has_14_components,approved_disconnected,Jogos Nhai includes disconnected frontier components
12278,153:179:99,b_R25G26B118,c_R145G90B65,d_R38G138B230,k_R252G254B159,e_lower_sarne_dothraki,graphical_steppe,empire,e_lower_sarne_dothraki,1,2,mapping_has_2_components,approved_disconnected,"Further East v4 split this empire into two landmasses; both are its own provinces and both take the same steppe style, so the disconnection changes nothing."
12279,177:123:100,b_R168G33B185,c_R154G5B79,d_R251G79B255,k_R241G92B221,e_jogos_nhai,graphical_steppe,empire,e_jogos_nhai,1,1,mapping_has_14_components,approved_disconnected,Jogos Nhai includes disconnected frontier components
12280,70:157:73,b_R162G140B149,c_R132G199B72,d_R213G79B164,k_R184G38B67,e_ifequevron,graphical_siberia,empire,e_ifequevron,1,1,,reviewed,Northern forest realm
12281,184:209:103,b_R202G135B123,c_R193G155B24,d_R165G143B36,k_R215G70B208,e_lhazar,graphical_mena,empire,e_lhazar,1,1,mapping_has_2_components,approved_disconnected,"Further East v4 split this empire into two landmasses; both are its own provinces and both take the same Lhazarene style, so the disconnection changes nothing."
12282,162:159:135,b_R182G71B36,c_R235G124B14,d_R20G128B134,k_R25G90B130,e_omber,graphical_steppe,empire,e_omber,1,2,,reviewed,Grassland and horse-culture architecture
12283,119:122:171,b_R114G95B100,c_R1G200B201,d_R167G91B49,k_R172G48B140,e_ibben,graphical_siberia,empire,e_ibben,1,3,mapping_has_5_components,approved_disconnected,Northern island realm
12285,194:167:163,b_R113G176B78,c_R251G45B67,d_R82G102B147,k_R223G125B2,e_bloodless_men,graphical_east_asia,empire,e_bloodless_men,1,2,,reviewed,Eastern Essos architectural family
12286,195:161:122,b_R110G148B137,c_R14G39B106,d_R83G236B170,k_R153G161B35,e_jogos_nhai,graphical_steppe,empire,e_jogos_nhai,1,1,mapping_has_14_components,approved_disconnected,Jogos Nhai includes disconnected frontier components
12289,198:111:95,b_R109G208B169,c_R110G174B196,d_R143G96B105,k_R62G247B214,e_jogos_nhai,graphical_steppe,empire,e_jogos_nhai,1,1,mapping_has_14_components,approved_disconnected,Jogos Nhai includes disconnected frontier components
12290,87:96:78,b_R124G103B17,c_R208G228B220,d_R54G55B57,k_R221G252B12,e_sothoryos,graphical_sothoryos,empire,e_sothoryos,1,1,mapping_has_2_components,approved_disconnected,Preserve LoV Sothoryos visual policy
12291,83:166:102,b_R161G8B69,c_R39G250B185,d_R239G201B158,k_R96G101B213,e_mossovy,graphical_siberia,empire,e_mossovy,1,2,,reviewed,Far northeastern forest realm
12292,100:159:87,b_R125G145B119,c_R192G3B219,d_R152G39B63,k_R99G48B179,e_ifequevron,graphical_siberia,empire,e_ifequevron,1,1,,reviewed,Northern forest realm
12293,200:184:90,b_R31G78B161,c_R202G73B52,d_R74G173B139,k_R150G96B205,e_lower_sarne_dothraki,graphical_steppe,empire,e_lower_sarne_dothraki,1,2,mapping_has_2_components,approved_disconnected,"Further East v4 split this empire into two landmasses; both are its own provinces and both take the same steppe style, so the disconnection changes nothing."
12295,193:185:105,b_R0G0B217,c_R244G173B138,d_R174G232B107,k_R31G102B114,e_jogos_nhai,graphical_steppe,empire,e_jogos_nhai,1,1,mapping_has_14_components,approved_disconnected,Jogos Nhai includes disconnected frontier components
12296,215:209:93,b_R115G134B93,c_R187G230B174,d_R200G178B4,k_R141G138B52,e_golden_yi_ti,graphical_east_asia,empire,e_golden_yi_ti,1,2,mapping_has_2_components,approved_disconnected,Yi Ti includes coastal and island components
12297,112:160:105,b_R246G105B18,c_R241G41B64,d_R120G246B2,k_R99G48B179,e_ifequevron,graphical_siberia,empire,e_ifequevron,1,1,,reviewed,Northern forest realm
12298,180:177:98,b_R34G193B253,c_R71G248B25,d_R116G59B108,k_R215G70B208,e_lhazar,graphical_mena,empire,e_lhazar,1,1,mapping_has_2_components,approved_disconnected,"Further East v4 split this empire into two landmasses; both are its own provinces and both take the same Lhazarene style, so the disconnection changes nothing."
12300,192:164:85,b_R187G92B233,c_R195G75B20,d_R131G200B113,k_R214G108B201,e_golden_yi_ti,graphical_east_asia,empire,e_golden_yi_ti,1,2,mapping_has_2_components,approved_disconnected,Yi Ti includes coastal and island components
12301,202:195:92,b_R71G102B37,c_R65G26B255,d_R170G180B109,k_R58G101B215,e_upper_sarne_dothraki,graphical_steppe,empire,e_upper_sarne_dothraki,1,2,,reviewed,Dothraki grasslands
12302,169:168:103,b_R27G246B163,c_R99G117B33,d_R242G198B235,k_R168G94B91,e_upper_sarne_dothraki,graphical_steppe,empire,e_upper_sarne_dothraki,1,2,,reviewed,Dothraki grasslands
12303,198:127:154,b_R141G77B162,c_R149G73B214,d_R49G138B7,k_R145G149B37,e_bloodless_men,graphical_east_asia,empire,e_bloodless_men,1,2,,reviewed,Eastern Essos architectural family
12304,202:142:141,b_R109G212B106,c_R117G227B29,d_R83G216B139,k_R235G188B132,e_bloodless_men,graphical_east_asia,empire,e_bloodless_men,1,2,,reviewed,Eastern Essos architectural family
12305,73:100:101,b_R182G68B212,c_R191G171B111,d_R3G208B221,k_R184G38B67,e_ifequevron,graphical_siberia,empire,e_ifequevron,1,1,,reviewed,Northern forest realm
12306,240:226:79,b_R11G114B169,c_R25G186B5,d_R44G198B158,k_R211G109B66,e_golden_yi_ti,graphical_east_asia,empire,e_golden_yi_ti,1,2,mapping_has_2_components,approved_disconnected,Yi Ti includes coastal and island components
12307,189:180:157,b_R51G8B149,c_R142G158B196,d_R216G46B12,k_R156G124B52,e_bone_mountain_dothraki,graphical_steppe,empire,e_bone_mountain_dothraki,1,2,,reviewed,Dothraki and Jogos frontier
12308,207:199:124,b_R197G253B58,c_R29G58B70,d_R154G131B121,k_R70G69B253,e_golden_yi_ti,graphical_east_asia,empire,e_golden_yi_ti,1,2,mapping_has_2_components,approved_disconnected,Yi Ti includes coastal and island components
12309,210:165:103,b_R109G139B222,c_R167G13B133,d_R238G196B139,k_R72G217B95,e_lhazar,graphical_mena,empire,e_lhazar,1,1,mapping_has_2_components,approved_disconnected,"Further East v4 split this empire into two landmasses; both are its own provinces and both take the same Lhazarene style, so the disconnection changes nothing."
12311,215:204:71,b_R187G151B99,c_R108G99B67,d_R160G86B187,k_R242G77B91,e_great_grass_sea_dothraki,graphical_steppe,empire,e_great_grass_sea_dothraki,1,2,,reviewed,Dothraki grasslands
12314,189:143:92,b_R229G111B16,c_R133G54B185,d_R224G201B152,k_R60G250B117,e_golden_yi_ti,graphical_east_asia,empire,e_golden_yi_ti,1,2,mapping_has_2_components,approved_disconnected,Yi Ti includes coastal and island components
12315,187:165:112,b_R214G207B45,c_R175G56B103,d_R209G244B199,k_R70G69B253,e_golden_yi_ti,graphical_east_asia,empire,e_golden_yi_ti,1,2,mapping_has_2_components,approved_disconnected,Yi Ti includes coastal and island components
12316,221:178:94,b_R248G201B214,c_R188G47B214,d_R154G148B140,k_R177G168B65,e_qarth,graphical_mena,empire,e_qarth,1,1,,reviewed,Qartheen architectural family
12317,197:185:96,b_R28G173B252,c_R9G129B77,d_R238G200B119,k_R58G101B215,e_upper_sarne_dothraki,graphical_steppe,empire,e_upper_sarne_dothraki,1,2,,reviewed,Dothraki grasslands
12318,212:226:107,b_R37G173B49,c_R55G167B237,d_R220G50B93,k_R211G109B66,e_golden_yi_ti,graphical_east_asia,empire,e_golden_yi_ti,1,2,mapping_has_2_components,approved_disconnected,Yi Ti includes coastal and island components
12319,232:126:126,b_R255G239B26,c_R31G109B232,d_R90G57B150,k_R27G181B254,e_qarth,graphical_mena,empire,e_qarth,1,1,,reviewed,Qartheen architectural family
12320,201:148:76,b_R109G48B170,c_R173G231B181,d_R75G10B128,k_R12G166B33,e_jogos_nhai,graphical_steppe,empire,e_jogos_nhai,1,1,mapping_has_14_components,approved_disconnected,Jogos Nhai includes disconnected frontier components
12321,115:158:97,b_R43G159B251,c_R203G111B236,d_R180G130B18,k_R23G24B83,e_great_moraq,graphical_india,empire,e_great_moraq,1,2,,reviewed,Southern Essos island architecture
12323,211:167:52,b_R57G227B185,c_R22G67B93,d_R21G0B50,k_R36G72B198,e_golden_yi_ti,graphical_east_asia,empire,e_golden_yi_ti,1,2,mapping_has_2_components,approved_disconnected,Yi Ti includes coastal and island components
12324,188:137:79,b_R138G102B9,c_R90G220B166,d_R23G122B200,k_R60G250B117,e_golden_yi_ti,graphical_east_asia,empire,e_golden_yi_ti,1,2,mapping_has_2_components,approved_disconnected,Yi Ti includes coastal and island components
12325,200:139:59,b_R212G144B254,c_R157G24B70,d_R218G80B203,k_R12G166B33,e_jogos_nhai,graphical_steppe,empire,e_jogos_nhai,1,1,mapping_has_14_components,approved_disconnected,Jogos Nhai includes disconnected frontier components
12327,149:132:148,b_R74G223B111,c_R198G242B16,d_R17G4B254,k_R156G226B228,e_great_moraq,graphical_india,empire,e_great_moraq,1,2,,reviewed,Southern Essos island architecture
12328,189:154:102,b_R231G82B192,c_R248G155B219,d_R131G64B72,k_R195G51B107,e_summer_isles,graphical_india,empire,e_summer_isles,3,7,mapping_has_14_components,approved_disconnected,Southern island architecture
12329,163:160:119,b_R1G59B79,c_R102G79B157,d_R231G180B224,k_R77G224B134,e_jogos_nhai,graphical_steppe,empire,e_jogos_nhai,1,1,mapping_has_14_components,approved_disconnected,Jogos Nhai includes disconnected frontier components
12330,216:180:59,b_R35G75B29,c_R46G59B165,d_R238G6B173,k_R198G145B136,e_cannibal_sands,graphical_east_asia,empire,e_cannibal_sands,1,2,mapping_has_2_components,approved_disconnected,Eastern Essos architectural family; EETLV v2.1 adds one isolated wilderness province
12331,223:191:99,b_R17G0B231,c_R242G6B196,d_R65G217B122,k_R59G108B107,e_golden_yi_ti,graphical_east_asia,empire,e_golden_yi_ti,1,2,mapping_has_2_components,approved_disconnected,Yi Ti includes coastal and island components
12332,185:141:113,b_R44G248B250,c_R22G241B64,d_R147G232B129,k_R12G166B33,e_jogos_nhai,graphical_steppe,empire,e_jogos_nhai,1,1,mapping_has_14_components,approved_disconnected,Jogos Nhai includes disconnected frontier components
12333,199:149:96,b_R188G199B155,c_R151G62B163,d_R167G35B69,k_R72G217B95,e_lhazar,graphical_mena,empire,e_lhazar,1,1,mapping_has_2_components,approved_disconnected,"Further East v4 split this empire into two landmasses; both are its own provinces and both take the same Lhazarene style, so the disconnection changes nothing."
12334,191:180:102,b_R38G208B27,c_R45G208B80,d_R56G100B19,k_R242G77B91,e_great_grass_sea_dothraki,graphical_steppe,empire,e_great_grass_sea_dothraki,1,2,,reviewed,Dothraki grasslands
12336,230:145:62,b_R202G214B62,c_R24G242B184,d_R55G247B36,k_R109G14B184,e_golden_yi_ti,graphical_east_asia,empire,e_golden_yi_ti,1,2,mapping_has_2_components,approved_disconnected,Yi Ti includes coastal and island components
12337,171:155:120,b_R54G68B211,c_R7G97B120,d_R1G6B11,k_R162G105B191,e_lhazar,graphical_mena,empire,e_lhazar,1,1,mapping_has_2_components,approved_disconnected,"Further East v4 split this empire into two landmasses; both are its own provinces and both take the same Lhazarene style, so the disconnection changes nothing."
12338,215:170:41,b_R248G114B132,c_R8G27B132,d_R75G10B128,k_R12G166B33,e_jogos_nhai,graphical_steppe,empire,e_jogos_nhai,1,1,mapping_has_14_components,approved_disconnected,Jogos Nhai includes disconnected frontier components
12339,226:174:73,b_R119G98B58,c_R72G58B220,d_R246G38B101,k_R74G86B203,e_golden_yi_ti,graphical_east_asia,empire,e_golden_yi_ti,1,2,mapping_has_2_components,approved_disconnected,Yi Ti includes coastal and island components
12340,210:165:129,b_R59G207B19,c_R6G15B234,d_R237G121B181,k_R27G181B254,e_qarth,graphical_mena,empire,e_qarth,1,1,,reviewed,Qartheen architectural family
12341,177:167:109,b_R121G147B164,c_R122G168B61,d_R225G47B160,k_R162G105B191,e_lhazar,graphical_mena,empire,e_lhazar,1,1,mapping_has_2_components,approved_disconnected,"Further East v4 split this empire into two landmasses; both are its own provinces and both take the same Lhazarene style, so the disconnection changes nothing."
12342,210:199:74,b_R206G18B95,c_R243G143B225,d_R193G200B79,k_R215G70B208,e_lhazar,graphical_mena,empire,e_lhazar,1,1,mapping_has_2_components,approved_disconnected,"Further East v4 split this empire into two landmasses; both are its own provinces and both take the same Lhazarene style, so the disconnection changes nothing."
12343,146:173:130,b_R190G121B172,c_R176G239B99,d_R180G130B18,k_R23G24B83,e_great_moraq,graphical_india,empire,e_great_moraq,1,2,,reviewed,Southern Essos island architecture
12344,138:173:136,b_R125G125B134,c_R50G149B19,d_R165G11B41,k_R193G250B60,e_bone_mountain_dothraki,graphical_steppe,empire,e_bone_mountain_dothraki,1,2,,reviewed,Dothraki and Jogos frontier
12345,154:126:135,b_R84G200B118,c_R221G232B154,d_R104G149B189,k_R164G96B216,e_bone_mountain_dothraki,graphical_steppe,empire,e_bone_mountain_dothraki,1,2,,reviewed,Dothraki and Jogos frontier
12346,215:162:88,b_R238G8B170,c_R72G244B86,d_R29G161B233,k_R153G161B35,e_jogos_nhai,graphical_steppe,empire,e_jogos_nhai,1,1,mapping_has_14_components,approved_disconnected,Jogos Nhai includes disconnected frontier components
12347,204:153:157,b_R228G103B226,c_R241G173B48,d_R141G102B52,k_R193G250B60,e_bone_mountain_dothraki,graphical_steppe,empire,e_bone_mountain_dothraki,1,2,,reviewed,Dothraki and Jogos frontier
